car_id,title,model,price_million,description,odo,registration,origin,condition,warranty,year,version,gearbox,fuel,body_type,seats,drivetrain,horse_power,torque,engine_capacity,fuel_consumption,airbags,ground_clearance,doors,unladen_weight,gross_weight,image_folder,url
p46_s3_1774768036,Mazda CX-30 premium 2024 - lướt 3.400km như mới,CX-30,715.0,"✨ Mazda CX-30 Premium 2024 – Xe lướt cực chất 🚗 Odo: 3.400 km – Gần như xe mới 💎 Phiên bản Premium – Đủ đồ, nội thất sang 💰 Giá bán: 7xx triệu 📞 Liên hệ: ***  ✅ Cam kết: ✔️ Xe không tai nạn – không ngập nước ✔️ Odo chuẩn, bao check hãng ✔️ Pháp lý rõ ràng – sang tên nhanh gọn ✔️ Hỗ trợ test xe – xem xe tại chỗ  #MazdaCX30 #CX30Premium #Mazda2024 #Xeluot #XeDepGiaTot #OdoThap #XeGiaDinh #XeGamCao",3400,Có,Thái Lan,Đã sử dụng,Bảo hành hãng,2024,Premium 2.0 AT,Tự động,Xăng,SUV / Cross over,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s3_1774768036,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/130425733.htm
p46_s4_1774768048,Mazda Premacy 2006 Bạc,Mazda Other,79.0,Xe đep khg loi Tất cả hd tốt  Bốn vỏ moi Khg muc mot Số tu đong doi 2006,64000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2006,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s4_1774768048,https://xe.chotot.com/mua-ban-oto-huyen-bau-bang-binh-duong/130465021.htm
p46_s5_1774768058,Cần bán mazda 6 2.0 premium 2017,Mazda 6,440.0,Hiện e cần bán xe mazda 6 gd sữ dụng bản 2.0 premium full option lên mấy chục tiền đồ Tình trạng xe máy số keu chỉ zin ko đâm đụng ngập nước odo 113 ngàn   Giá bán 440tr xem xe đà lạt lâm đồng,111000,Có,Nhật Bản,Đã sử dụng,Bảo hành hãng,2017,2.0 Premium,Tự động,Xăng,Sedan,5,FWD,153 HP @6000 RPM,200 Nm @4000 RPM,2,6,2,165,4,> 1 tấn,> 2 tấn,car_p46_s5_1774768058,https://xe.chotot.com/mua-ban-oto-thanh-pho-da-lat-lam-dong/130226259.htm
p46_s6_1774768070,"Bán xe Mazda 3 2024,xe cực đẹp,ko 1 lỗi nhỏ,giá rẻ",Mazda 3,545.0,"Mình đang cần bán gấp một chiếc xe mazda 3 đời cuối 2024 số tự động. Xanh đậm phadil. Xe chính chủ cá nhân mua mới 1 đời chủ cam kết không đâm đụng, không va chạm sơn zin 100%. Xe được trang bị full option.đề nổ start/stop, thắng tay điện tử, Màn hình zin theo xe, cam hành trình đầy đủ. Cam lùi, cảm biến quanh xe. Dán kim cách nhiệt cao cấp của mỹ 5M, thảm lót sàn, thảm taplo đầy đủ. 4 lốp zin theo xe, lốp sơ cua chưa chạm đất. đảm bảo chưa hề va quẹt đâm đụng, ko thủy kích, máy zin 100%, full lịch sử bảo dưỡng trong hãng, bao check test thoải mái. xe chính chủ cá nhân đứng tên, cà vẹt cầm tay, mua xong ra công chứng liền trong 15p, hỗ trợ rút hồ sơ cho người thiện chí. LH; coi xe gần siêu thị AOEN nhật bản quận tân phú.",30000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2024,1.5L Deluxe,Tự động,Xăng,Sedan,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s6_1774768070,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/130152113.htm
p46_s7_1774768089,Mazda CX-5 2024 Exclusive 14.000 km Xanh,CX-5,855.0,Cx5 exclusive sx2024 14.000km giữ làn bám đuổi hud kính nhớ ghế cốp điện... Chào 800 máy chục tr Xe gần như đập hộp rẻ dc hơn trăm củ dùng để lì xì năm mới,14000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2024,Premium Exclusive 2.0 AT,Tự động,Xăng,SUV / Cross over,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s7_1774768089,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/130534694.htm
p46_s8_1774768099,Mazda CX 5 2017 2.5 AT AWD -,Mazda Other,470.0,"🌈 MAZDA CX5 2017 BẢN FUII 2.5.  ✔️ Dòng xe sang trọng đẳng cấp.  ✔️Tít kiệm nguyên liệu bền Bỉ.  ✔️Khung gầm chắc chắn, cứng cáp ✔️Máy móc nguyên zin êm ái ✔️Bán bảo hành máy 12 tháng. Khi mua xe 💢 Bao rút hồ sơ gốc 🚗 Bao Ship xe tận nhà 💸 Hoa hồng cao cho Quý anh/chị giới thiệu HOẶC GIAO LƯU TRAO ĐỔI CÁC LOẠI XE CỦ.  XE MÁY 🏍️ ĐỔI ÔTÔ. 🚘🚘  ✅. 25 ĐƯỜNG ĐÔNG BẮC PHƯỜNG TÂN CHÁNH HIỆP QUẬN 12. TP.HCM",97000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2017,2.5 AT AWD,Tự động,Xăng,SUV / Cross over,5,AWD,188 HP @5700 RPM,250Nm @3200 RPM,2.5,6.8,2,N/A,5,> 1 tấn,> 2 tấn,car_p46_s8_1774768099,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/130342398.htm
p46_s9_1774768111,"MAZDA 3 1.5AT LUXURY 2025,ĐÚNG 4300KM,99%",Mazda 3,605.0,"MAZDA 3 1.5AT LUXURY ,số tự động,máy xăng,5 chỗ,màu xanh dương,sx 2025 -Xe TUYỆT ĐẸP,ZIN&MỚI 99%, ĐÚNG 4000km( bao test hãng) -BSTP HCM,SƠN ZIN 100% -Cam kết không ngập nước, không lỗi,HỔ trợ Ngân Hàng 70%.. -Xem xe q 7,HCM..SẼ HOÀN TOÀN ƯNG Ý NGAY...",4000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2025,1.5L Luxury,Tự động,Xăng,SUV / Cross over,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s9_1774768111,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/130244417.htm
p46_s10_1774768122,Mazda CX-5 2018 2.5 Nâu 86.000km,CX-5,555.0,"Mazda CX-5 sx: 2018 model 2.5 nguyên zin từng chi tiết   Chuẩn ODO: 86.000km màu nâu, xe 5 chỗ, số tự động.   - Thiết kế hiện đại, nội thất rộng rãi.   - Vận hành êm ái, tiết kiệm nhiên liệu.   - Xe sẵn sàng lăn bánh.",86000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2018,2.5 AT AWD,Tự động,Xăng,SUV / Cross over,5,AWD,188 HP @5700 RPM,250Nm @3200 RPM,2.5,6.8,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p46_s10_1774768122,https://xe.chotot.com/mua-ban-oto-quan-kien-an-hai-phong/130379232.htm
p46_s11_1774768130,Mazda Mazda3 2022 Luxury Đỏ 62572 km,Mazda 3,525.0,"Cần bán Mazda3 -2022 luxury cực đẹp , nguyên zin từng chi tiết",62572,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2022,1.5L Luxury,Tự động,Xăng,Hatchback,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s11_1774768130,https://xe.chotot.com/mua-ban-oto-quan-kien-an-hai-phong/130326086.htm
p46_s12_1774768138,Mazda 2 2016 1.5 AT Sedan - 112000 km,Mazda 2,273.0,"xe hiện tại đang cắm giấy tờ xe , ai nhu cầu thì mình đi chuộc về , mình cũng muốn đổi lên xe điện đi",112000,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2016,1.5 AT Sedan,Tự động,Xăng,Sedan,5,FWD,102 HP @6000 RPM,135 Nm @4000 RPM,1.5,5,2,143,5,> 1 tấn,> 2 tấn,car_p46_s12_1774768138,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/130243006.htm
p46_s13_1774768147,mada3 2017 tư nhân 65000km,Mazda Other,378.0,Tư nhân sử dụng sx 2017 Số tự động xe đẹp máy số nguyên bản a chị có nhu cầu lh xem xe,65000,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2017,1.5 AT Sedan,Tự động,Xăng,Sedan,5,FWD,112 HP @6000 RPM,144 Nm @4000 RPM,1.5,5,2,160,4,> 1 tấn,> 2 tấn,car_p46_s13_1774768147,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/124097667.htm
p46_s14_1774768160,2025 Premium 2.0 AT - 3000 km,Mazda Other,855.0,"Mazda CX 5, màu đỏ quyến rũ, sản xuất năm 2025. Xe thuộc phiên bản Premium 2.0 AT, thiết kế sang trọng và hiện đại. Nội thất rộng rãi với 4 chỗ ngồi thoải mái, phù hợp cho gia đình nhỏ hoặc những người yêu thích phong cách cá tính. Thiết kế ngoại thất cuốn hút với màu đỏ nổi bật, tạo ấn tượng mạnh mẽ và thu hút mọi ánh nhìn trên đường phố. * Nội thất tiện nghi, trang bị đầy đủ các tính năng hiện đại, mang đến trải nghiệm lái xe thoải mái và thú vị. * Động cơ mạnh mẽ, vận hành êm ái và tiết kiệm nhiên liệu, giúp bạn tự tin chinh phục mọi hành trình.* Hệ thống an toàn tiên tiến, đảm bảo an toàn tối đa cho người lái và hành khách trên mọi nẻo đường.Phiên bản Premium 2.0 AT với nhiều trang bị cao cấp, mang đến trải nghiệm lái xe tuyệt vời và đẳng cấp. * Xe được bảo dưỡng định kỳ, tình trạng hoạt động tốt, sẵn sàng đồng hành cùng bạn trên mọi chuyến đi.Kiểu dáng SUV năng động, phù hợp với nhiều mục đích sử dụng, từ đi làm hàng ngày đến những chuyến du lịch xa. Không gian nội thất rộng rãi, thoải mái cho cả người lái và hành khách phía sau, tạo cảm giác thư giãn trên mọi hành trình. * Hệ thống giải trí hiện đại, kết nối dễ dàng với điện thoại thông minh, giúp bạn tận hưởng những giây phút giải trí tuyệt vời. Vô lăng tích hợp nhiều phím chức năng, giúp người lái dễ dàng điều khiển và tập trung vào việc lái xe.Màu đỏ thể hiện sự cá tính và năng động của chủ sở hữu.Mazda CX 5 là sự lựa chọn hoàn hảo cho những ai yêu thích sự sang trọng, tiện nghi và an toàn.",300,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2025,Premium 2.0 AT,Tự động,Xăng,SUV / Cross over,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s14_1774768160,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/130174760.htm
p46_s15_1774768172,Mazda3 Facelift Premium 2.0 Full Option cuối 2018,Mazda 3,455.0,"Gia đình mình cần bán xe Mazda3 Facelip Premium bản 2.0 Full Option màu trắng cuối 2018 đi cực thích và tiết kiệm nhiên liệu, Option đầy đủ hơn bản 1.5 rất nhiều như Hud kính lái, ghế điện, vành 18 inch..vv.. và đắt hơn 150tr lúc mua mới, xe của nhà mình cực mới & giữ gìn, chỉ đi làm trong phố 3km và cuối tuần lên nội ngoại hoặc cafe cùng bạn bè chưa đi xa bao giờ, các bạn xem qua là biết ngay, mới đi được hơn 9v km xịn, sản xuất & đ/ký cuối 2018* Biển Hà Nội 30:xxxx Đi rất có lộc & gặp nhiều may mắn * xe đi rất giữ gìn, toàn để trong nhà nên tránh được mưa và nắng, 2 khóa mới cứng, đăng kiểm & phí đường bộ đến tận cuối năm 2027 mới phải đóng, mình đã lắp thêm một số đồ hết hơn 20tr: Lên dàn loa trung tâm loại tốt nhất của Marshall nghe cực hay, lên 4 Lốp Michelin đi cực thích, mua thêm lót sàn 6D trong hãng, kích hoạt Full tính năng ẩn, hack xem Video cho màn hình trung tâm để dễ dàng điều khiển, tính cẩn thận nên mình thay dầu & bảo dưỡng định kỳ theo chế độ trong hãng Mazda, Xe nguyên bản 100% nên các bạn có thể test thoải mái ở bất kỳ đâu nếu sai mình xin tặng cả xe, trước mua mới gần 1tỷ, nay gia đình mình bán giá rất hợp lý 455tr * Có thương lượng nhiệt tình cho bạn nào mua về sử dụng * No SMS.",90000,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2018,2.0 AT,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s15_1774768172,https://xe.chotot.com/mua-ban-oto-quan-hai-ba-trung-ha-noi/130462264.htm
p46_s16_1774768183,Mazda 3 2015 1.5 AT Sedan - 101235 km.,Mazda 3,340.0,"Auto Phát Thịnh vừa về Mazđa 3 sx 2015 màu xanh,bản full xe cực đẹp, chủ nữ công chức sd cẩn thận nên mọi chi tiết còn zin hêt, cam kết không đâm đụng ngập nước máy móc keo chỉ zin, giá hợp lý ,xem xe tại 92 Hồng Đô, Phú Đô, gần Svđ Mỹ đình HN",101235,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2015,1.5 AT Sedan,Tự động,Xăng,Sedan,5,FWD,112 HP @6000 RPM,144 Nm @4000 RPM,1.5,5,2,160,4,> 1 tấn,> 2 tấn,car_p46_s16_1774768183,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/130501755.htm
p46_s17_1774768194,Mazda Mazda 6 2016 Đỏ,Mazda 6,398.0,"Mazda 6 tự động 2016 ,xe trang bị 2 ghế điện ,nhớ ghế 2 vị trí ,của sổ trời Máy móc nguyên rin ,keo chỉ rin ,xe không đâm đụng ngập nước ,bao test thoải mái  Bao rút hồ sơ cho người mua",92452,Có,Nhật Bản,Đã sử dụng,Bảo hành hãng,2016,2.0L Premium,Tự động,Xăng,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s17_1774768194,https://xe.chotot.com/mua-ban-oto-huyen-dai-loc-quang-nam/130443190.htm
p46_s18_1774768207,Mazda BT-50 2018 2.2 Trắng,BT-50,430.0,"Mazda BT-50 đời 2018, phiên bản 2.2, màu trắng.   - Xe đã lắp camera 360   - xe gia đình ít sử dụng . 36.000 km  - màu sơn chưa dặm tuốt còn nguyên zin - bánh secua chưa dử dụng  - xe chưa sửa chữa ốc tán còn zin , ae thiện chí mua đến xem xe thương lượng, mình kg nhận trả giá qua tin nhắn .",36000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2018,N/A,Tự động,Dầu,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s18_1774768207,https://xe.chotot.com/mua-ban-oto-huyen-nha-be-tp-ho-chi-minh/130365340.htm
p46_s19_1774768217,Mazda CX-5 2017 2.5G AT AWD Hồ Sơ Gốc Cầm Tay,CX-5,475.0,"Bán Xe Mazda CX-5 2017 Bản 2.5G AT AWD màu xanh, xe 5 chỗ, nội thất bọc da sang trọng.   - Động cơ xăng, hộp số tự động.   - Thiết kế hiện đại, vận hành êm ái.   - Xe gầm cao, phù hợp nhiều địa hình.",97847,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2017,N/A,Tự động,Xăng,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p46_s19_1774768217,https://xe.chotot.com/mua-ban-quan-binh-thanh-tp-ho-chi-minh/130355404.htm
p47_s0_1774768240,Mazda 2 2021 1.5 Premium - 18000 km,Mazda 2,399.0,Xe ít đi nên mới 99% . Odo :18000km và bánh dư phòng chưa hạ,18000,N/A,Thái Lan,Đã sử dụng,Bảo hành hãng,2021,1.5 Premium,Tự động,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p47_s0_1774768240,https://xe.chotot.com/mua-ban-oto-thanh-pho-tuy-hoa-phu-yen/130195875.htm
p47_s1_1774768250,Gia đình cần bán xe Mazda CX-3 SX 2024,CX-3,495.0,"Gia đình sắp xuất cảnh cần bán xe đang sử dụng hiệu Mazda CX-3 SX 2024 bản cao cấp full option, có chế độ Cruiser Control, Auto Light, chế độ iStop, số Sport, màn hình Navi, phanh điện tử, kính xếp điện... tình trạng mới 95%, xe trùm mền sơ-cua chưa xài đến, biển số Sài Gòn, chính chủ đứng tên xe bán. Ai có nhu cầu xin liên hệ xem xe tại chợ Gò Vấp . Xin miễn tiếp giới buôn xe nhé. Thanks👍",40000,N/A,Thái Lan,Đã sử dụng,Bảo hành hãng,2024,N/A,Tự động,Xăng,Hatchback,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p47_s1_1774768250,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/130489878.htm
p47_s2_1774768261,Mazda CX-30 2023 Premium 2.0 AT - màu đỏ,CX-30,635.0,MAZDA CX30 2022 PREMIUM MÀU ĐỎ THỐNG SỐ XE • ODO : 9 VẠN • ĐỘNG CƠ : 2.0 • Đề nổ . Cửa nóc . Phanh tay điện tử . Auto hold . Nhớ ghế . Cốp điện . Cảnh báo điểm mù . Điều hoà tự động .. Cruise Control . Chống trơn trượt . Màn hình cam lùi .  : — BONAUTO SAU BIG C LONG BIÊN  SỐ 8 VŨ ĐỨC THẬN - PHƯỜNG VIỆT HƯNG - LONG BIÊN - HÀ NỘI,90000,Có,Thái Lan,Đã sử dụng,Bảo hành hãng,2023,Premium 2.0 AT,Tự động,Xăng,SUV / Cross over,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p47_s2_1774768261,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/130475971.htm
p47_s3_1774768272,Mazda CX-8 2023 Premium Vàng cát Chính chủ,CX-8,935.0,"Mazda CX-8 Premium sản xuất tháng 08/2023 màu vàng cát.  - Xe đi 20.500 km, bảo dưỡng hãng đầy đủ.  - Nội thất da Nappa mới, đã gắn áp suất lốp.  - Xe một chủ giữ gìn cẩn thận, không đâm đụng, không ngập nước.  - Xe tại Quận Bình Thạnh, TP.HCM.",20500,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2023,Premium,Tự động,Xăng,SUV / Cross over,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p47_s3_1774768272,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/130499163.htm
p47_s4_1774768282,Mazda CX 3 2023 1.5 Deluxe - 25000 km,Mazda 3,500.0,"➖Mazda CX3 Deluxe sản xuất 2023 nhập khẩu Xe chạy chuẩn hơn 2v km full lịch sử bảo dưỡng hang  Đăng ký tư nhân 1 chủ từ mới  Lốp theo xe cả dàn, sơ cua chưa 1 lần chạm đất  Xe cam kết bao check test bất cứ idol nào",25000,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2023,1.5 Deluxe,Tự động,Xăng,SUV / Cross over,5,FWD,110 HP @ 6000,144 Nm @ 4000,1.496,6.1,6,155,5,> 1 tấn,> 2 tấn,car_p47_s4_1774768282,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/130530422.htm
p47_s5_1774768293,Mazda 3 2016 1.5 AT full đồ chơi,Mazda 3,355.0,"e cần bán mazda 3 2016 xe đẹp ko lỗi máy số zin keo chỉ zin xe đã lên full cam 360 màn zettech xịn vô lăng cabon,,led nội thất..ghế điện 2 bên..đèn trước sau full led.. pô on off nổ cực tê..mâm lốp thể thao  xe chính chủ bao uỷ quyền cho ae hoặc rút hồ sơ luôn đều được..",730000,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2016,1.5 AT Sedan,Tự động,Xăng,Sedan,5,FWD,112 HP @6000 RPM,144 Nm @4000 RPM,1.5,5,2,160,4,> 1 tấn,> 2 tấn,car_p47_s5_1774768293,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/130391439.htm
p47_s6_1774768304,cx5-2017 bản full 2.5 chính chủ 2 cầu,CX-5,495.0,"e bán chiếc xe chính chủ cx5-2017 phanh tay điện tử Awd bản 2.5 full kịch. xe nguyên bản,check tét thoải mái.xe chính chủ liên hệ trực tiếp ạ.",85000,Có,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2017,N/A,Tự động,Xăng,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p47_s6_1774768304,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/130318181.htm
p47_s7_1774768314,Mazda 3 2019 mẫu mới sport 1 chủ cực đẹp giá rẻ,Mazda 3,455.0,"Bán nhanh xe Mazda 3 2019 mẫu mới sport full cao cấp 1 chủ cực đẹp zin, xe 1 chủ cực chất nguyên zin như hãng , keo chỉ máy số zin  Dòng xe 5 chỗ cao cấp sang trọng cho mọi gia đình, Full chức năng , bảo dưỡng tốt nên gầm máy số đi cực kỳ êm sướng nhẹ bốc như mới Giá dân sử dụng như lái buôn ưu tiên bà con sử dụng Có trao đổi các loại xe khác  Hồ sơ cầm tay nhập tên chính chủ ngay nhanh gọn  Ai cần alô trực tiếp không nhắn tin  Bao tét hãng thợ thầy các kiểu Giấy tờ chính chủ ký giao dịch ngay",65258,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2019,Sport 1.5L Luxury,Tự động,Xăng,Hatchback,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p47_s7_1774768314,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/130099411.htm
p47_s8_1774768326,Mazda 3 Sport Premium 2020 Đỏ,Mazda 3,533.0,"Nam Dương Auto vừa về Mazda 3 Sport Premium. Xe sản xuất 2020. Xe có va chạm hông sau bên phải, cốp sau ảnh hưởng 40cm keo chỉ, thay kính chắn gió chính hãng. Không thuỷ kích, ngập nước, động cơ hộp số nguyên zin, bảo dưỡng định kỳ. Khi mua sắm tại Công Ty CP Ô tô Nam Dương, Quý Khách sẽ được những quyền lợi đặc biệt sau: - Thông báo trung thực, chi tiết tình trạng, chất lượng của xe. Quý khách được ký hợp đồng với công ty để việc cam kết đúng quy định và được pháp luật bảo vệ quyền lợi. - Không cần đặt cọc, quý khách được mang xe đi check/ test bất kỳ đâu nếu ưng mới thanh toán, ký hợp đồng. - Ký hợp đồng bảo hành xe tuỳ từng xe từ 06-36 tháng. - Tặng gói bảo dưỡng xe nên quý khách sẽ không tốn thêm chi phí nào khác khi mua sắm tại Nam Dương Auto. - Kiểm tra định kỳ miễn phí và thay dầu miễn phí 1 năm. - Hỗ trợ trả góp với lãi suất thấp, nhanh gọn - Check xe và định giá miễn miễn phí cho khách hàng có nhu cầu bán hoặc đổi xe - Nhận xử lý phạt nguội, sang tên, thay thế phụ tùng Và rất nhiều chính sách hậu mãi cực kỳ tuyệt vời khác. Quý Khách vui lòng gọi điện tới Hotline hoặc qua showroom để nghe tư vấn miễn phí.",84119,N/A,Đang cập nhật,Đã sử dụng,Bảo hành hãng,2020,Sport 1.5L Premium,Tự động,Xăng,Hatchback,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,> 1 tấn,> 2 tấn,car_p47_s8_1774768326,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/130250498.htm
p47_s9_1774768338,Mazda 626 mới kiểm giá rẻ có đổi xe,Mazda 6,39.5,"Mazda 626 nhập Nhật 97 Máy số êm, lạnh sâu Màn hình camera de, âm thanh đầy đủ Nội ngoại thất sạch đẹp Xe mới kiểm 06/26, bảo hiểm mới Bán nhanh giá rẻ, có giao xe trong vòng 200km Mua bán bao tranh chấp toàn quốc Xin gọi hoặc nt Hải 🤩🤩🤩 Mua bán trao đổi mọi loại xe",150000,Có,Nhật Bản,Đã sử dụng,Bảo hành hãng,1997,N/A,Số sàn,Xăng,Sedan,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p47_s9_1774768338,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/130007561.htm
p47_s10_1774768348,Mazda 3 2022 1.5L Luxury,Mazda 3,535.0,"MAZDA 3 1.5L Luxury sx 2022 xanh canvansite, tên tư nhân 1 chủ, lốp theo xe cả dàn, sơ cua chưa hạ, ghế da trải sàn, fim 3M, ghế điện nhớ 2 vị trí, điều hoà auto 2 vùng độc lập, phanh tay điện tử, gẩy số thể thao, tích hợp volang, ga tự động, full 2 chìa smarkey.   “Chẳng có gì là tự nhiên rẻ. Đã rẻ thì không có xe đẹp, đã đẹp thì không có rẻ” ⭐️5 TIÊU CHÍ VÀNG Tại VĨNH CƯỜNG AUTO 1.Xe không bị tai nạn. 2.Xe không đại tu động cơ và hộp số. 3.Xe không bị thuỷ kích. 4.Xe không bị phạt nguội. 5.Giấy tờ theo xe hợp lệ,đủ điều kiện mua, bán, sang tên. ⭐️HOÀN TIỀN NẾU SAI 5 TIÊU CHÍ VÀNG 👉Hỗ trợ Bank lên tới 75%. 👉Rút hồ sơ miễn phí.",47000,Có,Việt Nam,Đã sử dụng,Bảo hành hãng,2022,1.5L Luxury,Tự động,Xăng,Sedan,Khác,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,> 1 tấn,> 2 tấn,car_p47_s10_1774768348,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/130136591.htm
p47_s11_1774768361,Mazda 3 sx 218,Mazda 3,424.0,"Tôi cần bán xe 1 chủ gốc HN từ mới , xe đưpj cam kết nguyên bản . Ai càn lh trực tiếp cho tôi theo sđt trên . Cảm ơn",12,N/A,Việt Nam,Đã sử dụng,Bảo hành hãng,2018,1.5 CVT,Tự động,Xăng,Sedan,5,FWD,118 HP @6600 RPM,145 Nm @4600 RPM,1.5,5.8,2,135,4,> 1 tấn,> 2 tấn,car_p47_s11_1774768361,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/130005726.htm
