car_id,model,version_extracted,year,price_million,odo,gearbox,fuel,body_type_clean,origin_clean,exterior_color,is_single_owner,seats_clean,engine_capacity,drivetrain_clean,airbags_clean,image_folder,description
p49_s1_1776273930,Mazda 3,Unknown,2018,470.0,49000.0,Tự động,Xăng,Sedan,Khác,Bạc,False,5,2.0,FWD,6,car_p49_s1_1776273930,"MAZDA 3 Odo 49,000 -2018- màu xanh Option Dán kính, trải sàn, camera lùi, ghế da, màn hình android, Bảo hành chính hãng Giấy tờ rõ ràng minh bạch đủ điều kiện sang tên Giấy chứng nhận kiểm tra 176 hạng mục Bảo hành riêng biệt đối với từng dòng xe Hỗ trợ kỹ thuật 24/7 CAM KẾT 3 KHÔNG Không đâm đụng - Không ngập nước. Không tháo rã động cơ - Không tua km. Không phạt nguội - Không tranh chấp."
p35_s18_1774765861,Mazda 2,1.5 AT,2018,325.0,59000.0,Tự động,Xăng,Hatchback,Khác,Cam,False,5,1.5,FWD,6,car_p35_s18_1774765861,"MAZDA2 1.5AT 2018 FORM ĐẸP, XE GIỮ KỸ Odo 59.000 km Đi ít, còn rất mới Đề nổ Start/Stop tiện lợi Vô lăng tích hợp phím gương kính chỉnh điện Màn hình giải trí camera lùi camera hành trình Nội thất da nỉ nguyên zin sạch đẹp 4 lốp MIC còn mới thảm lót sàn đầy đủ Sedan hạng B nhỏ gọn, tiết kiệm xăng, cực hợp đi phố Xe giữ kỹ máy số êm gầm chắc"
p36_s1_1776273163,CX-5,2.0 Luxury,2021,685.0,70000.0,Tự động,Xăng,SUV / Cross over,Khác,Trắng,False,5,2.0,FWD,6,car_p36_s1_1776273163,Mazda Cx5 Luxury 2.0 AT 2021 Lăng Bánh 2022 Xe Lăng bánh Chuẩn 7v Lốp Mới Thay Cả Dàn / Sơ Cua Chưa Hạ Ngoại Thất Màu Trắng Sơn Rin 95 Mới Keng Nội Thất Dùng Rất kĩ Còn Mới / Siu Mới Còn Chưa Bóc Máy Số Nguyên Rin Xe Rất Đẹp Và Chắc Chắn K Lỗi Bao Ckek Mọi Nơi Hỗ Trợ Bank Thoai mái Hoặc Đổi Xe Ace Qtam Lh Em Tín Showroom ÔTô-Xe Máy-Xe Điện Tín Sỹ
p9_s14_1776268871,CX-5,Premium Sport 2.0 AT,2024,815.0,16000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Trắng,True,5,2.0,FWD,6,car_p9_s14_1776268871,"MAZDA CX5 2.0 PREMIUM SPORT 2024 Năm sản xuất 2024 - Màu ĐEN - Biển TỈNH ODO 16.000 Km ODO chuẩn không tua 𝗚𝗶𝗮 𝗖𝗼𝗻𝗴 𝗞𝗵𝗮𝗶 815 Hỗ trợ trả góp 70 - Thanh toán trước 270TR nhận xe Thương lượng cho anh/em thiện chí luôn có giá 𝐔𝐮 Đ𝐚𝐢 ---------------------------------- 𝑯𝒐 𝑻𝒓𝒐 𝑳𝒂𝒊 𝑻𝒉𝒖 𝑻𝒂𝒊 𝑵𝒉𝒂 𝑪𝒂𝒎 𝑵𝒉𝒂𝒏 𝑪𝒉𝒂𝒕 𝑿𝒆 𝐋𝐢𝐞𝐧 𝐡𝐞 𝐌𝐫.𝐍𝐚𝐦𝐙𝐀𝐋𝐎 ---------------------------------- - Xe biển trắng GIA ĐÌNH, 1 chủ từ đầu mua mới - Nội thất xe còn mới - Chất xe đẹp 𝐏𝐡𝐮 𝐊𝐢𝐞𝐧 𝐓𝐡𝐞𝐨 𝐗𝐞 - Phim cách nhiệt - Lót sàn 𝑪𝒂𝒎 𝑲𝒆𝒕 𝑪𝒉𝒂𝒕 𝑿𝒆 𝑩𝒂𝒏𝒈 𝑽𝒂𝒏 𝑩𝒂𝒏 THÔNG TIN XE MINH BẠCH BẢO HÀNH LÊN ĐẾN 6 THÁNG HOẶC 10.000 KM CAM KẾT XE KHÔNG ĐÂM ĐỤNG NGẬP NƯỚC 5 NGÀY LÁI THẬT CAM KẾT HOÀN TIỀN"
p27_s13_1776271975,CX-5,Luxury 2.0 AT,2022,670.0,41000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Cam,False,5,2.0,FWD,6,car_p27_s13_1776271975,"Ô Tô Hiếu Đắk Lắk đang có bán Mazda Cx5 2022 Phiên bản Luxury , lăn bánh 41 nghìn km , bảo dưỡng full lịch sử hãng Bản Luxury trang bị dàn âm thanh loa Bose , cốp điện , ghế da điện , cửa sổ trời . Xe đã nâng cấp bệ bước , lót sàn cam hành trình . . . 159 Lê Duẫn , Buôn Ma Thuột"
p14_s5_1776269586,CX-8,2.5 Premium,2021,770.0,72800.0,Tự động,Xăng,SUV,Khác,Đỏ,False,7,2.5,FWD,6,car_p14_s5_1776269586,"Gia đình mình cần bán CX8 Premium 2021 Động cơ Vận hành SkyActiv-G 2.5L, 188 mã lực, mô men xoắn 252 Nm, hộp số tự động 6 cấp, dẫn động cầu trước FWD. Trang bị Premium Ghế da Nappa, ốp gỗ, điều hòa tự động 3 vùng, camera 360, màn hình HUD. An toàn i-Activsense Cảnh báo điểm mù, cảnh báo chệch làn, hỗ trợ giữ làn, kiểm soát hành trình radar Adaptive Cruise Control, phanh thông minh. Ưu điểm Xe gia đình rộng rãi, cách âm tốt, tiện nghi cao cấp. Mình đăng bán giùm Gia đình ở Quận Tân Phú, Anh em mua mình sẽ cho điện thoại liên hệ Chủ để xem xe nhé"
p23_s3_1774761100,BT-50,2.2L 4x4 MT,2014,325.0,255000.0,Số sàn,Dầu,Pick-up (bán tải),Thái Lan,Đỏ,True,5,2.2,FWD,6,car_p23_s3_1774761100,"Ô Tô Hiếu Đắk Lắk đang có bán Mazda Bt50 2014 Xe 1 chủ Đắk Lắk . Phiên bản số sàn 2 cầu Xe trang bị 2 cầu điện , 4 lốp mới , ghế da . Máy móc nguyên zin chất không hơi hám , keo chỉ zin . . . 159 Lê Duẫn , Buôn Ma Thuột"
p7_s5_1776268506,Mazda 3,Unknown,2016,335.0,110000.0,Tự động,Xăng,Sedan,Việt Nam,Nâu,False,5,2.0,FWD,6,car_p7_s5_1776268506,"Bán Mazda 3 màu nâu, xe 5 chỗ, thiết kế hiện đại, nội thất tiện nghi. - Động cơ vận hành êm ái, tiết kiệm nhiên liệu. - Xe giữ gìn cẩn thận, sẵn sàng sử dụng."
p26_s15_1774763844,CX-8,Luxury,2021,695.0,79000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,False,7,2.0,FWD,6,car_p26_s15_1774763844,"Mazda CX-8 2021 bản Luxury odo chuẩn 80ngàn bao test hãng . Xem xe tại Long Xuyên Quan tâm ae vui lòng alo trực tiếp,cảm ơn."
p25_s5_1776271622,CX-5,Premium 2.0 AT,2025,810.0,1000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Xanh,False,5,2.0,FWD,6,car_p25_s5_1776271622,"Nhờ mod duyệt bài hộ ạ. Cần lên đời bán cx5 xanh bản premium active, chạy 1.000km sơn zin cả xe. Lăn bánh tháng 2.2026 . Cam kết chưa động chạm gì cả , kể cả sơn xe, có bảo hiểm thân vỏ, trang bị bậc lên xuống, thảm đúc nhựa loại xịn. Hà nội. Giá mong muốn 810. Cám ơn."
p15_s5_1774759256,Mazda Other,2.2 AT,2018,398.0,116000.0,Tự động,Dầu,Pick-up (bán tải),Khác,Cam,False,5,2.2,FWD,6,car_p15_s5_1774759256,"MAZDA BT 50 4x2 TỰ ĐỘNG, BẢN FULL OPTION ,xe 1 đời chủ mua mới ,bảo dưỡng full lịch sử hãng ,ko lỗi nhỏ bao test toàn quốc ,chất xe như mới 5 vỏ mới còn rất dày - trang bị ghế da ,lót sàn ,bọc trần ,đăng kiểm ,bảo hiểm còn rất dài hạng . - odo 116.000 km - sản xuất 10/2018 - CAM KẾT xe ko tai nạn ,thuỷ kích ,ko lỗi bao test hãng toàn quốc CÓ VĂN BẢN BẢO HÀNH 1 NĂM HOẶC 15.000 km - HỖ TRỢ VAY NGÂN HÀNG TPBANK 65 lãi xuất thấp ,thủ tục đơn giản ,giải ngân nhanh chóng - BAO SANG TÊN HCM - HÀ NỘI TOÀN QUỐC - HOẶC GIẢM TRỰC TIẾP TIỀN MẶT ,giao xe tận nơi ,lái thử tận nhà - HỖ TRỢ THU XE CŨ ĐỔI XE MỚI GIÁ CAO HƠN THỊ TRƯỜNG 10-20 triệu - Vui lòng liên hệ trực tiếp để xem xe và lái thử ,giá cả còn thương lượng cho quý khách hàng đến xem xe trực tiếp - đ/c 201 lê cơ ,phường an lạc ,bình tân - TUYỂN CỘNG TÁC VIẺN MUA - BÁN XE HOA HỒNG CAO CHO AE GIỚI THIỆU"
p8_s11_1774727759,Mazda 3,1.5 AT Sedan,2016,359.0,91000.0,Tự động,Xăng,Sedan,Khác,Xanh,False,5,1.5,FWD,2,car_p8_s11_1774727759,Xăng lên cao đi mazda3 là hêt bài . Máy 1.5 rât tiết kiệm nè Mazda3 sx 2016 xanh Cavansai . gốc sg chuẩn zin đét . Bánh sơ cua zin chưa dùng lần nào Odo 9v km . 4 vỏ lốp mới thay dày cui . Xe mua về đúng nghĩa đổ xăng là đi . Cam kết ko tai nạn - ko ngập nước . máy zin số zin - nắp dàn cò zin chưa mở - chân máy zin . Keo chỉ ko mất phân nào . 4 cửa zin ko chạm mở . Còn đủ 2 remost Nâng cấp đèn led siu sáng .
p16_s19_1776270043,CX-5,2.0 Luxury,2020,633.0,70000.0,Tự động,Xăng,SUV / Cross over,Khác,Cam,True,5,2.0,FWD,6,car_p16_s19_1776270043,"Thông tin chi tiết về xe - Xe tư nhân 1 chủ mua từ mới - Biển tỉnh - Odo 7 vạn km zin , lốp theo xe cả giàn sơ cua chưa hạ Tình trạng xe - Nội ngoại thất tươi mới giữ gìn cẩn thận - Cam kết chất lượng xe bằng văn bản Không đâm , tai nạn ảnh hưởng tới khung gầm sắt xi , không ngập nước , máy số keo chỉ đinh tán cột kèo nguyên bản - Bao check test theo chỉ định khách hàng - Hỗ trợ trả góp 70 giá trị xe - Quý khách có nhu cầu mua xe xin vui lòng liên hệ trực tiếp để trao đổi lái thử xe"
p30_s16_1774764794,CX-8,Deluxe,2021,679.0,60000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,7,2.0,FWD,6,car_p30_s16_1774764794,"Bán xe Mazda CX8 Deluxe 2021, số tự động, máy xăng 2.5L, một cầu, màu đen, nội thất đen. ODO chuẩn 60,000 KM. Full lịch sử hãng, chất xe chủ đi giữ kỹ rất mới. Xe trang bị 7 chỗ, hệ thống đèn Full Led, ghế da chỉnh điện, màn hình giải trí, camera lùi, dán Film cách nhiệt, thảm lót sàn TÌNH TRẠNG XE Xe không lỗi, tuyệt vời, động cơ, hộp số, keo chỉ, khung gầm zin nguyên bản, nội ngoại thất sạch sẽ. XE ĐƯỢC CAM KẾT Không tai nạn đâm đụng, không ngập nước, không tua KM, không phạt nguội. Xem xe bao thầy thợ kiểm tra và test hãng toàn quốc, bao Check theo yêu cầu người mua. Hỗ trợ vay ngân hàng. Hỗ trợ sang tên. Hỗ trợ giao xe toàn quốc. Bảo hành khi mua. Cam kết chất lượng bằng văn bản. Có nhận giao lưu, trao đổi các dòng xe khác. Giá bán 679,000,000 đ còn thương lượng."
p4_s5_1776268095,CX-5,Premium,2022,685.0,32000.0,Tự động,Xăng,SUV,Khác,Khác,False,5,2.0,FWD,6,car_p4_s5_1776268095,Mazda Cx5 Premium Cao cấp Model 2022 Sản xuất 2021 Trang bị cửa sổ trời trời - Hắc kính - Cốp điện - Loa Bose xịn đi ngon chạy sướng anh chị có nhu cầu xin liên hệ
p1_s4_1774726185,Mazda 3,AT,2017,385.0,118000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,2.0,FWD,6,car_p1_s4_1774726185,"MAZDA 3 -2017 SỐ TỰ ĐỘNG MÁY XĂNG . Bản philip thắng điện tử Máy số , keo chỉ nguyên zin Form dáng thể thao, sang trọng Full chức năng đề start/stop, màn hình, camera, cảm biến, ga tự động, vô lăng tích hợp Máy êm ru - Điều hoà lạnh sâu Gầm bệ chắc nịch , chạy đầm Giá385 bao rút hồ sơ gốc Alo để xem xe Xem xe ngay trạm thu phí Bình Thung Dĩ An Bình Dương"
p11_s11_1776269143,Mazda 3,Unknown,2017,400.0,86000.0,Tự động,Xăng,Hatchback,Khác,Cam,False,5,2.0,FWD,6,car_p11_s11_1776269143,"Mazda 3 Hackback FL 2017 bản full Odo 86.000km rin xịn mịn Xe không tai nạn, không ngập nước Máy móc - hộp số - keo chỉ nguyên rin Giá bán 3xx triệu Liên hệ em Hoàng Xem xe tại 84 Phạm Hùng, Hoà Xuân, Đà Nẵng Phúc Vân Auto cam kết xe không lỗi - Bảo hành máy móc hộp số 1 năm"
p1_s12_1776267579,CX-5,Premium,2025,795.0,7000.0,Tự động,Xăng,SUV,Khác,Đỏ,False,5,2.0,FWD,6,car_p1_s12_1776267579,"MAZDA CX5 2025 PREMIUM ACTIVE chạy 7000 km, màu đỏ, model mới nhất cửa nóc... full lich sử bảo dưỡng hãng lốp theo xe cả dàn sơ cua chưa hạ, phiên bản Premium với gói an toàn Sky của Mazda như cảnh báo va chạm, . Chìa khoá thông minh, cốp điện, điểm mù. Thiếu cái hộp là thành xe mới. Còn nguyên bảo hành hãng. CHỈ BÀN VỀ GIÁ"
p37_s14_1774766185,CX-5,2.0 AT,2014,410.0,110000.0,Tự động,Xăng,SUV,Khác,Xanh,False,5,2.0,FWD,6,car_p37_s14_1774766185,"Mazda CX5 2.0 AT 2014, màu xanh, xe cá nhân sử dụng, còn mới, vỏ nguyên, bao kiểm xe test hãng Xe trang bị Ghế da chỉnh điện, màn hình kết nối apple carplay, cửa sổ trời, cảm biến trước sau, gương chỉnh điện, ga tự động cruise control .. Cam kết xe không thủy kích, đụng, phạt nguội. Vui lòng liên hệ sđt để xem xe. Cảm ơn"
p22_s14_1774761003,Mazda 2,Unknown,2019,379.0,43000.0,Tự động,Xăng,Hatchback,Khác,Trắng,True,5,2.0,FWD,6,car_p22_s14_1774761003,"Mazda 2 sx 2019 Xe chạy chuẩn 4,3v km siêu đẹp 1 chủ sử dụng từ mới Động cơ, hộp số, khung giằng nguyên bản Cam kết chất lượng xe"
p23_s14_1776271362,Mazda Other,2.5 AT AWD,2018,560.0,78000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Trắng,False,5,2.5,AWD,6,car_p23_s14_1776271362,"Chiếc Mazda CX5 đời 2018 này là một lựa chọn tuyệt vời cho những ai đang tìm kiếm một chiếc SUV cỡ nhỏ năng động và tiện nghi. Xe được sản xuất tại Việt Nam, đảm bảo chất lượng và phù hợp với điều kiện đường xá trong nước. Với thiết kế hiện đại và trang bị đầy đủ, chiếc xe này hứa hẹn sẽ mang lại trải nghiệm lái xe tuyệt vời. Kiểu dáng SUV/Crossover mạnh mẽ, phù hợp với nhiều mục đích sử dụng, từ đi làm hàng ngày đến những chuyến đi dã ngoại cuối tuần. Sử dụng nhiên liệu xăng, dễ dàng tìm kiếm và tiếp nhiên liệu ở bất cứ đâu. Hộp số tự động giúp việc lái xe trở nên thoải mái và dễ dàng hơn, đặc biệt trong điều kiện giao thông đô thị đông đúc. Sản xuất năm 2018, đảm bảo xe vẫn còn trong tình trạng hoạt động tốt và ít gặp các vấn đề về kỹ thuật. Xuất xứ Việt Nam, phụ tùng thay thế dễ dàng tìm kiếm và bảo trì. Số ODO đã đi là 78.000 km, cho thấy xe đã được sử dụng khá nhiều nhưng vẫn còn nhiều tiềm năng sử dụng. Màu trắng thanh lịch, dễ dàng vệ sinh và bảo dưỡng. Thiết kế 2 chỗ ngồi, phù hợp cho cá nhân hoặc cặp đôi. Phiên bản 5547 với nhiều tính năng tiện ích và an toàn được trang bị. Mazda CX5 nổi tiếng với độ bền bỉ và khả năng vận hành ổn định, mang lại sự an tâm cho người sử dụng."
p69_s18_1776276990,Mazda Other,2.0 Deluxe,2022,745.0,54000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,False,5,2.0,FWD,6,car_p69_s18_1776276990,"KHI MUA XE KIỂM TRA , CHECK TEST XE THOẢI MÁI"
p26_s18_1774763878,Mazda 3,1.5 Premium,2021,572.0,38000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,False,5,1.5,FWD,6,car_p26_s18_1774763878,"Mới về Mazda 3 Premium 2021 Được anh trai TP. Đà Lạt sử dụng ít, tình trạng còn rất đẹp chia sẻ lại Máy số, keo chỉ zin - không một lỗi nhỏ Không đâm đụng không ngập nước Full lịch sử bảo dưỡng tại Mazda Đà Lạt 5 lốp zin theo xe, lốp sơ cua chưa hạ Nội ngoại thất giữ gìn, sạch sẽ Giá chào bán 572 triệu bao rút hồ sơ Hỗ trợ trả góp trả trước từ 280 triệu Xe gia đình chạy kỹ, ai đang tìm Mazda 3 bản Premium đời cao, odo thấp thì rất đáng xem Đồng Auto Đà Lạt ĐC 336 Hai Bà Trưng Đà Lạt Đăng tin ms Linh nhân viên bán xe và tư vấn góp Anh chị quan tâm để lại tin nhắn hoặc lh em Linh hay anh Đồng gửi thêm hình ảnh và thông tin chi tiết về xe nha muabanoto Dongautodalat otoluot otocu ototragop"
p10_s19_1774728157,Mazda Other,Deluxe 2.0 AT,2023,665.0,29000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,2.0,FWD,6,car_p10_s19_1774728157,"Xe cá nhân 1 chủ từ mới , còn nguyên zin 100 ."
p8_s13_1774727777,Mazda 3,1.5 AT Sedan,2016,355.0,86868.0,Tự động,Xăng,Sedan,Việt Nam,Đen,False,5,1.5,FWD,2,car_p8_s13_1774727777,"Mazda 3 1.5AT sản xuất 2016 full đồ chơi giá 355tr. Odo 86km xe cá nhân gia đình dùng, cam kết bằng văn bản chất lượng xe không cấn đụng, không ngập nước, máy móc nguyên bản, keo chỉ nguyên bản. Full đồ chơi Cửa sổ trời, màn android 15inch lớn, đèn pha 4 bi led, đèn daylight led, đèn hậu led, bi gầm led, ca lăng kim cương, ốp heo, ốp lẫy số, full nt da kem, trần da lộn, film cách nhiệt, mâm sơn đen, 2 chìa khóa,... - Auto 2K Xem xe TP. Thủ Đức, HCM."
p4_s13_1774726953,CX-5,2.0 AT 2WD,2015,435.0,79000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Vàng,True,5,2.0,FWD,2,car_p4_s13_1774726953,"Bán gấp 1 xe CX5 -2015 -1 đời chủ màu vàng cát Odo 79.000 đâm đụng zin từ thân vỏ đến máy móc Bản 2.0 cửa nóc- trang bị màn hình androi, cam lùi, để startop vv và vv Giá 435 xem xe thương lượng Xem xe gần bến xe quận 8 Nhờ ad duyệt bài"
p14_s12_1776269642,CX-8,Premium AWD,2020,748.0,59000.0,Tự động,Dầu,SUV / Cross over,Khác,Cam,False,7,2.0,FWD,6,car_p14_s12_1776269642,"Mazda CX-8 Premium AWD 2020 máy dầu, xe gia đình 7 chỗ. - Odo 59.000 km, bảo dưỡng đầy đủ tại hãng. - Nội thất da Nappa cao cấp, ghế chỉnh điện nhớ vị trí, sưởi ghế. - Dẫn động 2 cầu AWD, gói an toàn i-Activsense. - Camera 360 độ, màn hình HUD, âm thanh Bose 10 loa. - Điều hòa 3 vùng độc lập. - Giá 748 triệu."
p75_s16_1776278139,Mazda 3,1.6 AT,2013,275.0,172425.0,Tự động,Xăng,Hatchback,Khác,Trắng,False,5,1.6,FWD,6,car_p75_s16_1776278139,"Bán Mazda 3 2013 1.6 AT màu trắng, xe 5 chỗ, động cơ xăng, hộp số tự động. - Thiết kế sang trọng, không gian rộng rãi. - Cảm giác lái mượt mà, vận hành ổn định. - Xe giữ gìn cẩn thận, sẵn sàng lăn bánh."
p8_s7_1776268667,Mazda 3,1.5L Sport Luxury,2022,520.0,90000.0,Tự động,Xăng,Hatchback,Việt Nam,Cam,True,5,1.5,FWD,6,car_p8_s7_1776268667,"Mazda 3 Luxury 2022 1 chủ từ đầu sử dụng Keo chỉ Máy số zin khung gầm khoan máy sáng bóng sạch đẹp . Nội ngoại thất sạch đẹp, giữ gìn kỹ Cam kết không đâm đụng không ngập nước Check test thoải mái theo yêu cầu Xem xe tại 189 Lê Duẩn BMT."
p22_s3_1774760876,CX-5,Premium Exclusive 2.0 AT,2024,835.0,12000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Khác,True,5,2.0,FWD,6,car_p22_s3_1774760876,AUTO BÌNH VĨNH PHÚ XE MỚI VỀ Mazda CX-5 Premium Exclusive đăng ký tháng 12/2024 một chủ mua mới từ đầu chạy chuẩn 12 ngàn km full lịch sử bao test. BÌNH 79/13 KP ĐÔNG P VĨNH PHÚ-THUẬN AN BÌNH DƯƠNG
p3_s2_1774726644,Mazda 3,Unknown,2017,399.0,72000.0,Tự động,Xăng,Hatchback,Khác,Cam,True,5,2.0,FWD,6,car_p3_s2_1774726644,"Mazda 3 Hachback đời 2017 chính chủ - Ghế da zin, 4 vỏ mới, mâm phay thể thao, màn hình androi, cam de, dán full fim3M cách nhiệt, vè che mưa, mang cá spots. - Máy số keo chỉ zin không lỗi nhỏ. Odo chuẩn 72k bao test Xem xe tại số 5 đường 35, phường Bình Thuận, quận 7"
p75_s11_1776278099,Mazda Other,AT,2003,80.0,123456.0,Tự động,Xăng,Unknown,Khác,Xanh,False,7,2.0,FWD,6,car_p75_s11_1776278099,Mazda 7 chổ số tự động 2003 Máy số bao ngon.lạnh teo Đồng sơn đẹp.nội thất sạch sẻ Giấy tờ bao tranh chấp.kiểm mới Giá 80 triêu Lh
p6_s17_1774727422,Mazda 2,Luxury,2020,388.89,70000.0,Tự động,Xăng,Hatchback,Việt Nam,Đỏ,True,5,2.0,FWD,6,car_p6_s17_1774727422,"Mazda2 2020 luxury 1 chủ gốc hn phố cam kết k đâm đụng tai nạn, không ngập nước, máy số zin nguyên bản như sản xuất Giá 388 tr thương lượng khi xem xe alo em xem xe"
p22_s0_1774760844,BT-50,Unknown,2021,475.0,64000.0,Tự động,Dầu,Bán tải,Thái Lan,Cam,False,5,2.0,FWD,6,car_p22_s0_1774760844,Mazda BT50 2021 Nhập Thái Sản xuất 2021 Odo 64.000 km Xe bán ra tại Phú Lâm Assured đầy đủ giấy tờ cam kết Không đâm đụng Không ngập nước Không tua đồng hồ odo Bảo đảm tính pháp lý. Giá 475 triệu thương lượng Xem xe trực tiếp tại
p68_s10_1776276915,Mazda 3,1.5 AT Sedan,2016,375.0,95000.0,Tự động,Xăng,Sedan,Việt Nam,Đỏ,True,5,1.5,FWD,2,car_p68_s10_1776276915,"Mazda 3 sx 2016 1.5AT màu đỏ biển HN 1 chủ Chủ cũ đi cực giữ gìn, đủ 2 chìa khóa Odo 9.5v km Option đề nổ, màn hình, cam lùi, cửa nóc, đèn bi, gảy số volang, điều hoà auto, gương điện, cảm biến lùi, gương điện tử trung tâm ....v.V Cam kết xe đẹp, máy số zin. Ace check test tuỳ ý ạ"
p48_s16_1774768679,Mazda 3,1.5L Premium,2023,625.0,20000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,True,5,1.5,FWD,6,car_p48_s16_1774768679,"Mazda3 1.5L premium 2023 Dki cá nhân HN 1 chủ Odo 2v km zin full LS Mới kính koong zin cả xe Giá tk quanh 600 có TL Ht bank , bao check Xem xe tại Long Biên , HN Xin cảm ơn"
